;time_plan;line;dest;delay;request;rideID
736;2022-11-01T06:46:00+01:00;ICE 644;Düsseldorf Hbf;0.0;2022-11-01 06:46:29;644
737;2022-11-01T06:46:00+01:00;M8;Moabit, Lüneburger Str.;-1.0;2022-11-01 06:46:29;3599
738;2022-11-01T06:46:00+01:00;245;Mitte, Robert-Koch-Platz;0.0;2022-11-01 06:46:29;10503
742;2022-11-01T06:47:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 06:46:29;20833
741;2022-11-01T06:47:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 06:46:29;1833
743;2022-11-01T06:47:00+01:00;120;U Paracelsus-Bad;0.0;2022-11-01 06:46:29;13263
739;2022-11-01T06:47:00+01:00;U5;Hönow;0.0;2022-11-01 06:46:29;12748
740;2022-11-01T06:47:00+01:00;RB10;S Südkreuz;2.0;2022-11-01 06:49:30;397
744;2022-11-01T06:48:00+01:00;S7;S Ahrensfelde;1.0;2022-11-01 06:46:29;21035
745;2022-11-01T06:48:00+01:00;142;U Leopoldplatz via U Amrumer Str.;1.0;2022-11-01 06:49:30;15610
746;2022-11-01T06:48:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 06:46:29;10223
747;2022-11-01T06:48:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 06:46:29;29356
748;2022-11-01T06:49:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 06:49:30;3654
749;2022-11-01T06:50:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 06:49:30;27160
753;2022-11-01T06:51:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 06:49:30;1937
752;2022-11-01T06:51:00+01:00;S5;S Hoppegarten;0.0;2022-11-01 06:49:30;19668
750;2022-11-01T06:51:00+01:00;147;S Ostbahnhof via Friedrichstr.;-2.0;2022-11-01 06:49:30;15765
751;2022-11-01T06:51:00+01:00;RE1;Eisenhüttenstadt, Bhf;0.0;2022-11-01 06:49:30;1036
754;2022-11-01T06:52:00+01:00;U5;Hönow;0.0;2022-11-01 06:52:33;12749
755;2022-11-01T06:52:00+01:00;S3;S Spandau;0.0;2022-11-01 06:52:33;14968
756;2022-11-01T06:52:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 06:52:33;1834
757;2022-11-01T06:53:00+01:00;S3;S Erkner;0.0;2022-11-01 06:52:33;14454
758;2022-11-01T06:53:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 06:52:33;3264
759;2022-11-01T06:53:00+01:00;M5;Moabit, Lüneburger Str.;-3.0;2022-11-01 06:52:33;3206
760;2022-11-01T06:54:00+01:00;S5;S Westkreuz;2.0;2022-11-01 06:55:34;19379
761;2022-11-01T06:55:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-01 06:55:34;9631
763;2022-11-01T06:56:00+01:00;245;Mitte, Robert-Koch-Platz;-2.0;2022-11-01 06:55:34;10504
764;2022-11-01T06:56:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-01 06:55:34;320
762;2022-11-01T06:56:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 06:55:34;2005
765;2022-11-01T06:57:00+01:00;U5;Hönow;0.0;2022-11-01 06:55:34;12750
766;2022-11-01T06:57:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 06:55:34;1834
767;2022-11-01T06:57:00+01:00;S7;S Potsdam Hauptbahnhof;1.0;2022-11-01 06:55:34;21307
768;2022-11-01T06:57:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;-1.0;2022-11-01 06:55:34;15567
769;2022-11-01T06:57:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 06:55:34;10222
770;2022-11-01T06:58:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 06:58:34;29355
771;2022-11-01T06:58:00+01:00;S7;S Ahrensfelde;2.0;2022-11-01 06:58:34;20445
772;2022-11-01T06:58:00+01:00;147;U Leopoldplatz via S+U Wedding;1.0;2022-11-01 06:58:34;15697
775;2022-11-01T06:59:00+01:00;M8;Moabit, Lüneburger Str.;2.0;2022-11-01 07:01:35;3602
773;2022-11-01T06:59:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 06:58:34;3654
774;2022-11-01T06:59:00+01:00;RE4;Rathenow, Bhf;1.0;2022-11-01 06:58:34;62155
776;2022-11-01T07:00:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 06:58:34;27160
777;2022-11-01T07:00:00+01:00;ICE 1152;Düsseldorf Hbf;10.0;2022-11-01 07:10:38;1152
781;2022-11-01T07:01:00+01:00;S5;S Strausberg Nord;3.0;2022-11-01 07:01:35;19124
778;2022-11-01T07:01:00+01:00;U5;Hönow;0.0;2022-11-01 07:01:35;12751
779;2022-11-01T07:01:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;-2.0;2022-11-01 07:01:35;15741
780;2022-11-01T07:01:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 07:01:35;1937
784;2022-11-01T07:02:00+01:00;120;Moabit, Seydlitzstr.;2.0;2022-11-01 07:01:35;13221
785;2022-11-01T07:02:00+01:00;M5;Moabit, Lüneburger Str.;0.0;2022-11-01 07:01:35;3206
782;2022-11-01T07:02:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:01:35;1834
783;2022-11-01T07:02:00+01:00;S9;S Spandau;0.0;2022-11-01 07:01:35;24433
787;2022-11-01T07:03:00+01:00;S9;Flughafen BER - Terminal 1-2;2.0;2022-11-01 07:01:35;23930
786;2022-11-01T07:03:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 07:01:35;3264
788;2022-11-01T07:04:00+01:00;S5;S Westkreuz;0.0;2022-11-01 07:01:35;19859
789;2022-11-01T07:04:00+01:00;ICE 936;Frankfurt (Main), Hbf;1.0;2022-11-01 07:01:35;936
790;2022-11-01T07:04:00+01:00;RE2;Wismar, Bhf;0.0;2022-11-01 07:01:35;63963
791;2022-11-01T07:05:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 07:01:35;10182
796;2022-11-01T07:06:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-01 07:01:35;2005
795;2022-11-01T07:06:00+01:00;RE4;Jüterbog, Bhf;0.0;2022-11-01 07:01:35;62154
797;2022-11-01T07:06:00+01:00;IC 2070;Hamburg-Altona;0.0;2022-11-01 07:01:35;2070
793;2022-11-01T07:06:00+01:00;U5;Hönow;0.0;2022-11-01 07:01:35;12752
792;2022-11-01T07:06:00+01:00;120;U Paracelsus-Bad;0.0;2022-11-01 07:01:35;13266
794;2022-11-01T07:06:00+01:00;245;Mitte, Robert-Koch-Platz;0.0;2022-11-01 07:01:35;10505
798;2022-11-01T07:08:00+01:00;S7;S Ahrensfelde;2.0;2022-11-01 07:10:38;21034
799;2022-11-01T07:08:00+01:00;ICE ICE;S Ostbahnhof;54.0;2022-11-01 08:02:27;2949
800;2022-11-01T07:09:00+01:00;ICE 791;Frankfurt(M) Flughafen Fernbf;2.0;2022-11-01 07:10:38;791
801;2022-11-01T07:09:00+01:00;RE3;S Südkreuz;1.0;2022-11-01 07:10:38;380
802;2022-11-01T07:10:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 07:10:38;27160
803;2022-11-01T07:10:00+01:00;RE1;S+U Friedrichstr.;0.0;2022-11-01 07:10:38;9
804;2022-11-01T07:10:00+01:00;147;U Leopoldplatz via S+U Wedding;-2.0;2022-11-01 07:10:38;15715
809;2022-11-01T07:11:00+01:00;RE1;Magdeburg, Hbf;5.0;2022-11-01 07:16:41;942
807;2022-11-01T07:11:00+01:00;U5;Hönow;0.0;2022-11-01 07:10:38;12753
808;2022-11-01T07:11:00+01:00;147;S Ostbahnhof via Friedrichstr.;-1.0;2022-11-01 07:10:38;15765
805;2022-11-01T07:11:00+01:00;S5;S Hoppegarten;1.0;2022-11-01 07:10:38;19667
806;2022-11-01T07:11:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 07:10:38;1937
810;2022-11-01T07:12:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 07:10:38;10179
811;2022-11-01T07:12:00+01:00;S3;S Spandau;0.0;2022-11-01 07:10:38;14967
812;2022-11-01T07:12:00+01:00;M5;Moabit, Lüneburger Str.;-1.0;2022-11-01 07:10:38;3207
813;2022-11-01T07:12:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:10:38;1834
814;2022-11-01T07:13:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 07:13:39;3264
815;2022-11-01T07:13:00+01:00;S3;S Erkner;1.0;2022-11-01 07:13:39;14453
816;2022-11-01T07:14:00+01:00;S5;S Westkreuz;1.0;2022-11-01 07:13:39;19378
820;2022-11-01T07:15:00+01:00;U5;Hönow;0.0;2022-11-01 07:13:39;12754
819;2022-11-01T07:15:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-01 07:13:39;9632
818;2022-11-01T07:15:00+01:00;RB10;Nauen, Bhf;0.0;2022-11-01 07:13:39;375
817;2022-11-01T07:15:00+01:00;RE7;Dessau, Hbf;4.0;2022-11-01 07:16:41;1189
823;2022-11-01T07:16:00+01:00;EC 171;Prag, Hbf;0.0;2022-11-01 07:16:41;171
821;2022-11-01T07:16:00+01:00;M10;Moabit, Lüneburger Str.;-3.0;2022-11-01 07:16:41;2005
822;2022-11-01T07:16:00+01:00;245;Mitte, Robert-Koch-Platz;1.0;2022-11-01 07:16:41;10506
826;2022-11-01T07:17:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 07:16:41;21306
827;2022-11-01T07:17:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;0.0;2022-11-01 07:16:41;15567
824;2022-11-01T07:17:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:16:41;1834
825;2022-11-01T07:17:00+01:00;RB14;Flughafen BER - Terminal 1-2;2.0;2022-11-01 07:19:42;554
829;2022-11-01T07:18:00+01:00;S7;S Ahrensfelde;0.0;2022-11-01 07:16:41;20483
830;2022-11-01T07:18:00+01:00;RE5;Elsterwerda, Bhf;1.0;2022-11-01 07:19:42;6
828;2022-11-01T07:18:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 07:16:41;29355
831;2022-11-01T07:19:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 07:19:42;10183
832;2022-11-01T07:19:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 07:19:42;3654
833;2022-11-01T07:19:00+01:00;M8;Moabit, Lüneburger Str.;4.0;2022-11-01 07:22:43;3602
834;2022-11-01T07:20:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 07:19:42;27160
835;2022-11-01T07:20:00+01:00;U5;Hönow;0.0;2022-11-01 07:19:42;12755
841;2022-11-01T07:21:00+01:00;S5;S Strausberg Nord;0.0;2022-11-01 07:19:42;19123
839;2022-11-01T07:21:00+01:00;147;U Leopoldplatz via S+U Wedding;-1.0;2022-11-01 07:19:42;15698
840;2022-11-01T07:21:00+01:00;M10;Moabit, Lüneburger Str.;-1.0;2022-11-01 07:19:42;1937
837;2022-11-01T07:21:00+01:00;RE1;Frankfurt (Oder), Bhf;26.0;2022-11-01 07:43:58;968
836;2022-11-01T07:21:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;-1.0;2022-11-01 07:19:42;15741
838;2022-11-01T07:21:00+01:00;RB21;Golm;0.0;2022-11-01 07:19:42;625
842;2022-11-01T07:22:00+01:00;M5;Moabit, Lüneburger Str.;-3.0;2022-11-01 07:22:43;3207
843;2022-11-01T07:22:00+01:00;S9;S Spandau;0.0;2022-11-01 07:22:43;24432
844;2022-11-01T07:22:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:22:43;1834
845;2022-11-01T07:23:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 07:22:43;3264
846;2022-11-01T07:23:00+01:00;S9;Flughafen BER - Terminal 1-2;0.0;2022-11-01 07:22:43;23874
847;2022-11-01T07:24:00+01:00;S5;S Westkreuz;1.0;2022-11-01 07:25:44;19858
850;2022-11-01T07:25:00+01:00;120;Moabit, Seydlitzstr.;-2.0;2022-11-01 07:25:44;13222
848;2022-11-01T07:25:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 07:25:44;10184
849;2022-11-01T07:25:00+01:00;U5;Hönow;0.0;2022-11-01 07:25:44;12756
853;2022-11-01T07:26:00+01:00;120;U Paracelsus-Bad;0.0;2022-11-01 07:25:44;13266
851;2022-11-01T07:26:00+01:00;245;Mitte, Robert-Koch-Platz;5.0;2022-11-01 07:31:47;10507
852;2022-11-01T07:26:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 07:25:44;1938
854;2022-11-01T07:27:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-01 07:25:44;345
855;2022-11-01T07:27:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:25:44;1834
856;2022-11-01T07:27:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 07:25:44;20831
857;2022-11-01T07:28:00+01:00;S7;S Ahrensfelde;1.0;2022-11-01 07:28:45;21033
858;2022-11-01T07:28:00+01:00;ICE 595;Ulm Hbf;6.0;2022-11-01 07:34:53;595
859;2022-11-01T07:28:00+01:00;142;U Leopoldplatz via U Amrumer Str.;-1.0;2022-11-01 07:28:45;15612
860;2022-11-01T07:28:00+01:00;RE7;S Ostkreuz;6.0;2022-11-01 07:31:47;1046
861;2022-11-01T07:28:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 07:28:45;29355
862;2022-11-01T07:29:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 07:28:45;3654
863;2022-11-01T07:29:00+01:00;U5;Hönow;0.0;2022-11-01 07:28:45;12757
864;2022-11-01T07:29:00+01:00;M8;Moabit, Lüneburger Str.;-3.0;2022-11-01 07:28:45;3602
865;2022-11-01T07:30:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 07:28:45;27160
866;2022-11-01T07:30:00+01:00;IC 2432;Norddeich Mole;0.0;2022-11-01 07:28:45;2432
870;2022-11-01T07:31:00+01:00;147;U Leopoldplatz via S+U Wedding;-2.0;2022-11-01 07:31:47;15701
869;2022-11-01T07:31:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-01 07:31:47;1938
871;2022-11-01T07:31:00+01:00;RE3;Falkenberg/E., Bhf;1.0;2022-11-01 07:31:47;427
867;2022-11-01T07:31:00+01:00;S5;S Hoppegarten;0.0;2022-11-01 07:31:47;19666
868;2022-11-01T07:31:00+01:00;147;S Ostbahnhof via Friedrichstr.;1.0;2022-11-01 07:31:47;15765
876;2022-11-01T07:32:00+01:00;RE3;Schwedt, Bhf;0.0;2022-11-01 07:31:47;246
875;2022-11-01T07:32:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:31:47;1834
874;2022-11-01T07:32:00+01:00;S3;S Spandau;0.0;2022-11-01 07:31:47;14966
872;2022-11-01T07:32:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 07:31:47;10180
873;2022-11-01T07:32:00+01:00;M5;Moabit, Lüneburger Str.;0.0;2022-11-01 07:31:47;3207
877;2022-11-01T07:33:00+01:00;S3;S Erkner;0.0;2022-11-01 07:31:47;14452
878;2022-11-01T07:33:00+01:00;M5;Hohenschönhausen, Zingster Str.;1.0;2022-11-01 07:34:53;3264
879;2022-11-01T07:34:00+01:00;S5;S Westkreuz;1.0;2022-11-01 07:34:53;19377
880;2022-11-01T07:34:00+01:00;U5;Hönow;0.0;2022-11-01 07:34:53;12758
881;2022-11-01T07:35:00+01:00;RE2;Cottbus, Hbf;3.0;2022-11-01 07:37:56;63964
882;2022-11-01T07:35:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-01 07:34:53;9633
883;2022-11-01T07:36:00+01:00;IC 2274;Warnemünde, Bhf;2.0;2022-11-01 07:37:56;2274
884;2022-11-01T07:36:00+01:00;245;Mitte, Robert-Koch-Platz;-1.0;2022-11-01 07:34:53;10508
885;2022-11-01T07:36:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 07:34:53;1938
890;2022-11-01T07:37:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;2.0;2022-11-01 07:37:56;15566
889;2022-11-01T07:37:00+01:00;ICE 701;München, Hbf;1.0;2022-11-01 07:37:56;701
886;2022-11-01T07:37:00+01:00;RB14;Nauen, Bhf;0.0;2022-11-01 07:37:56;517
887;2022-11-01T07:37:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 07:37:56;21305
888;2022-11-01T07:37:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:37:56;1834
891;2022-11-01T07:38:00+01:00;ICE 1606;Hamburg-Altona;0.0;2022-11-01 07:37:56;1606
892;2022-11-01T07:38:00+01:00;S7;S Ahrensfelde;0.0;2022-11-01 07:37:56;20365
893;2022-11-01T07:38:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 07:37:56;29355
898;2022-11-01T07:39:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 07:37:56;10185
896;2022-11-01T07:39:00+01:00;RB22;S+U Friedrichstr.;1.0;2022-11-01 07:37:56;51
897;2022-11-01T07:39:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 07:37:56;3654
894;2022-11-01T07:39:00+01:00;M8;Moabit, Lüneburger Str.;3.0;2022-11-01 07:40:57;3602
895;2022-11-01T07:39:00+01:00;U5;Hönow;0.0;2022-11-01 07:37:56;12759
899;2022-11-01T07:40:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 07:40:57;27160
900;2022-11-01T07:41:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 07:40:57;1938
901;2022-11-01T07:41:00+01:00;147;U Leopoldplatz via S+U Wedding;-1.0;2022-11-01 07:40:57;15717
902;2022-11-01T07:41:00+01:00;RE1;Brandenburg, Hbf;0.0;2022-11-01 07:40:57;47
903;2022-11-01T07:41:00+01:00;S5;S Strausberg Nord;0.0;2022-11-01 07:40:57;19122
904;2022-11-01T07:41:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;1.0;2022-11-01 07:40:57;15741
907;2022-11-01T07:42:00+01:00;M5;Moabit, Lüneburger Str.;-2.0;2022-11-01 07:40:57;3207
906;2022-11-01T07:42:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:40:57;1834
905;2022-11-01T07:42:00+01:00;S9;S Spandau;0.0;2022-11-01 07:40:57;24431
908;2022-11-01T07:43:00+01:00;S9;Flughafen BER - Terminal 1-2;0.0;2022-11-01 07:43:58;23928
909;2022-11-01T07:43:00+01:00;RE5;Stralsund, Hbf;3.0;2022-11-01 07:43:58;501
910;2022-11-01T07:43:00+01:00;U5;Kaulsdorf-Nord;0.0;2022-11-01 07:43:58;12760
911;2022-11-01T07:43:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 07:43:58;3264
912;2022-11-01T07:43:00+01:00;245;Mitte, Robert-Koch-Platz;0.0;2022-11-01 07:43:58;10509
913;2022-11-01T07:44:00+01:00;S5;S Westkreuz;0.0;2022-11-01 07:43:58;19857
914;2022-11-01T07:45:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 07:43:58;10181
915;2022-11-01T07:45:00+01:00;120;Moabit, Seydlitzstr.;-1.0;2022-11-01 07:43:58;13222
920;2022-11-01T07:46:00+01:00;M10;Moabit, Lüneburger Str.;2.0;2022-11-01 07:43:58;1938
919;2022-11-01T07:46:00+01:00;120;U Paracelsus-Bad;0.0;2022-11-01 07:43:58;13266
917;2022-11-01T07:46:00+01:00;RE7;Wünsdorf-Waldstadt, Bhf;5.0;2022-11-01 07:43:58;1105
916;2022-11-01T07:46:00+01:00;ICE 944;Düsseldorf Hbf;0.0;2022-11-01 07:43:58;944
918;2022-11-01T07:46:00+01:00;ICE 954;Köln, Hbf;0.0;2022-11-01 07:43:58;954
921;2022-11-01T07:47:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:43:58;1834
922;2022-11-01T07:47:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 07:43:58;20830
923;2022-11-01T07:47:00+01:00;RB10;S Südkreuz;10.0;2022-11-01 07:43:58;396
924;2022-11-01T07:48:00+01:00;U5;Hönow;0.0;2022-11-01 07:43:58;12761
925;2022-11-01T07:48:00+01:00;S7;S Ahrensfelde;2.0;2022-11-01 07:43:58;21032
926;2022-11-01T07:48:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 07:43:58;29355
927;2022-11-01T07:48:00+01:00;142;U Leopoldplatz via U Amrumer Str.;-1.0;2022-11-01 07:43:58;15612
928;2022-11-01T07:51:00+01:00;RE1;Frankfurt (Oder), Bhf;7.0;2022-11-01 07:56:02;1035
930;2022-11-01T07:53:00+01:00;U5;Kaulsdorf-Nord;0.0;2022-11-01 07:53:01;12762
931;2022-11-01T07:53:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 07:53:01;3264
929;2022-11-01T07:53:00+01:00;S3;S Erkner;1.0;2022-11-01 07:53:01;14451
932;2022-11-01T07:54:00+01:00;S5;S Westkreuz;0.0;2022-11-01 07:53:01;19376
933;2022-11-01T07:54:00+01:00;RE2;S+U Zoologischer Garten;0.0;2022-11-01 07:53:01;63949
934;2022-11-01T07:55:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-01 07:53:01;9634
935;2022-11-01T07:56:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-01 07:56:02;319
936;2022-11-01T07:56:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 07:56:02;1938
937;2022-11-01T07:56:00+01:00;245;Mitte, Robert-Koch-Platz;-2.0;2022-11-01 07:56:02;10511
940;2022-11-01T07:57:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 07:56:02;21304
938;2022-11-01T07:57:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:56:02;1834
939;2022-11-01T07:57:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;1.0;2022-11-01 07:56:02;15566
941;2022-11-01T07:58:00+01:00;U5;Hönow;0.0;2022-11-01 07:56:02;12763
942;2022-11-01T07:58:00+01:00;S7;S Ahrensfelde;1.0;2022-11-01 07:56:02;20333
943;2022-11-01T07:58:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 07:56:02;29355
944;2022-11-01T07:58:00+01:00;RE4;Rathenow, Bhf;26.0;2022-11-01 08:23:37;62157
948;2022-11-01T07:59:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 07:59:03;3654
945;2022-11-01T07:59:00+01:00;ICE 1150;Münster(Westf)Hbf;1.0;2022-11-01 07:59:03;1150
946;2022-11-01T07:59:00+01:00;245;S+U Zoologischer Garten;-2.0;2022-11-01 07:59:03;10119
947;2022-11-01T07:59:00+01:00;M8;Moabit, Lüneburger Str.;-4.0;2022-11-01 07:59:03;3602
949;2022-11-01T08:00:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 07:59:03;27160
950;2022-11-01T08:01:00+01:00;147;U Leopoldplatz via S+U Wedding;1.0;2022-11-01 08:02:27;15716
951;2022-11-01T08:01:00+01:00;S5;S Strausberg Nord;0.0;2022-11-01 07:59:03;19121
952;2022-11-01T08:01:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;3.0;2022-11-01 08:02:27;15741
953;2022-11-01T08:01:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 07:59:03;1938
955;2022-11-01T08:02:00+01:00;M5;Moabit, Lüneburger Str.;-1.0;2022-11-01 08:02:27;3207
956;2022-11-01T08:02:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 08:02:27;1834
954;2022-11-01T08:02:00+01:00;S9;S Spandau;0.0;2022-11-01 08:02:27;24430
960;2022-11-01T08:03:00+01:00;245;Mitte, Robert-Koch-Platz;-1.0;2022-11-01 08:02:27;10512
959;2022-11-01T08:03:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 08:02:27;3264
957;2022-11-01T08:03:00+01:00;U5;Kaulsdorf-Nord;0.0;2022-11-01 08:02:27;12764
958;2022-11-01T08:03:00+01:00;S9;Flughafen BER - Terminal 1-2;1.0;2022-11-01 08:02:27;23927
961;2022-11-01T08:04:00+01:00;S5;S Westkreuz;0.0;2022-11-01 08:02:27;19856
962;2022-11-01T08:04:00+01:00;RE2;S Ostkreuz;16.0;2022-11-01 08:20:36;62192
963;2022-11-01T08:05:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 08:05:30;10120
964;2022-11-01T08:05:00+01:00;ICE 1003;München, Hbf;2.0;2022-11-01 08:05:30;1003
965;2022-11-01T08:05:00+01:00;120;Moabit, Seydlitzstr.;2.0;2022-11-01 08:05:30;13222
966;2022-11-01T08:06:00+01:00;RE4;Ludwigsfelde, Bhf;0.0;2022-11-01 08:05:30;62156
967;2022-11-01T08:06:00+01:00;120;U Paracelsus-Bad;0.0;2022-11-01 08:05:30;13266
968;2022-11-01T08:06:00+01:00;M10;Moabit, Lüneburger Str.;-1.0;2022-11-01 08:05:30;1938
970;2022-11-01T08:07:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 08:05:30;20829
969;2022-11-01T08:07:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 08:05:30;1834
971;2022-11-01T08:08:00+01:00;S7;S Ahrensfelde;7.0;2022-11-01 08:14:33;21031
972;2022-11-01T08:08:00+01:00;142;U Leopoldplatz via U Amrumer Str.;-1.0;2022-11-01 08:08:31;15612
973;2022-11-01T08:08:00+01:00;U5;Hönow;0.0;2022-11-01 08:08:31;12765
974;2022-11-01T08:08:00+01:00;ICE 279;Basel SBB;0.0;2022-11-01 08:08:31;279
975;2022-11-01T08:08:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 08:08:31;29355
976;2022-11-01T08:09:00+01:00;245;Mitte, Robert-Koch-Platz;-2.0;2022-11-01 08:08:31;10513
977;2022-11-01T08:09:00+01:00;M8;Moabit, Lüneburger Str.;5.0;2022-11-01 08:14:33;3602
978;2022-11-01T08:09:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 08:08:31;3654
980;2022-11-01T08:10:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 08:08:31;27160
979;2022-11-01T08:10:00+01:00;RE1;S+U Friedrichstr.;1.0;2022-11-01 08:11:31;1040
981;2022-11-01T08:11:00+01:00;147;U Leopoldplatz via S+U Wedding;0.0;2022-11-01 08:11:31;15699
982;2022-11-01T08:11:00+01:00;S5;S Hoppegarten;0.0;2022-11-01 08:11:31;19664
983;2022-11-01T08:11:00+01:00;147;S Ostbahnhof via Friedrichstr.;0.0;2022-11-01 08:11:31;15765
984;2022-11-01T08:11:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-01 08:11:31;1938
985;2022-11-01T08:11:00+01:00;RE1;Magdeburg, Hbf;1.0;2022-11-01 08:11:31;930
